Kategori,Başlık,İçerik,Tarih
Sosyal Medya,LinkedIn için makale önerisi,"Merhaba, şirketimizin LinkedIn sayfasında paylaşmak üzere sektörümüzdeki son trendler hakkında bir makale yazmayı öneriyorum. Bu içerik, marka bilinirliğimizi ve sektördeki uzman konumumuzu güçlendirecektir. İçerik ve pazarlama ekibi olarak bu konuda iş birliği yapabiliriz. Fikirlerinizi duymak isterim.",2025-10-31 23:26:27
Sosyal Medya,Yeni sosyal medya stajyerimiz,"Herkese merhaba, sosyal medya ekibimize bugün yeni bir stajyer arkadaşımız katıldı. Kendisi içerik üretim ve topluluk yönetimi konularında bize destek olacak. Lütfen kendisine hoş geldin deyin ve süreçler hakkında yardımcı olun. Aramıza hoş geldin!",2025-10-31 23:26:27
Sosyal Medya,YouTube video kapak fotoğrafı (thumbnail) hakkında,"Merhaba, yarın yayınlayacağımız yeni YouTube videosu için kapak fotoğrafı taslağını ekte gönderiyorum. İzleyicinin dikkatini çekmek için bu sefer daha canlı renkler ve büyük puntolar kullandım. Sizce nasıl olmuş, onaylıyor musunuz?",2025-10-31 23:26:27
Sosyal Medya,Takipçimizden gelen ürün şikayeti,"Merhaba, bir takipçimiz Instagram DM üzerinden aldığı ürünle ilgili bir şikayet iletti. Konuyu müşteri hizmetleri ekibine yönlendirmemiz gerekiyor. Yazışmanın ekran görüntülerini ve kullanıcı bilgilerini ekledim. Lütfen konuyla ilgilenip süreci takip edebilir misiniz?",2025-10-31 23:26:27
Sosyal Medya,PR gönderisi için influencer listesi,"Selam, yeni ürünümüzün tanıtımı için hazırlayacağımız PR paketlerini göndereceğimiz influencer listesini oluşturdum. Listeyi ve influencer'ların istatistiklerini ekteki Excel dosyasında bulabilirsiniz. Bütçemize uygun olacak şekilde listeden bir eleme yapmamız gerekiyor.",2025-10-31 23:26:27
Sosyal Medya,Hesabımızı taklit eden sahte profil,"Arkadaşlar, Instagram'da bizim adımızı ve logomuzu kullanan bir sahte hesap tespit ettik. Takipçilerimize yanıltıcı bilgiler veriyor olabilir. Hesabı hep birlikte şikayet edelim ve hikayelerden takipçilerimizi bu konuda uyaralım. Lütfen siz de hesabı kontrol edip şikayet edin.",2025-10-31 23:26:27
Sosyal Medya,Sosyal medya reklam görselleri revize talebi,"Merhaba, reklam kampanyası için hazırlanan görselleri inceledim, elinize sağlık. Sadece logonun konumunu biraz daha yukarı alabilir miyiz ve metindeki puntoyu bir tık büyütebilir miyiz? Bu küçük revizelerle daha etkili olacağını düşünüyorum. Güncel halini bekliyorum.",2025-10-31 23:26:27
Sosyal Medya,TikTok için yeni bir akım fikri,"Ekip selam, TikTok'ta markamıza özel bir akım başlatma fikrim var. Ürünümüzü kullanarak yaratıcı videolar çekenlere ödül vereceğimiz bir yarışma düzenleyebiliriz. Bu sayede hem kullanıcı içerikleri üretmiş oluruz hem de kısa sürede viral olabiliriz. Detayları konuşmak için yarın kısa bir toplantı yapalım mı?",2025-10-31 23:26:27
Sosyal Medya,Facebook Grubu Kurma Önerisi,"Merhaba, markamıza sadık müşterilerimiz için özel bir Facebook grubu kurmayı öneriyorum. Bu grupta onlara özel indirimler sunabilir, yeni ürünleri ilk onlarla paylaşabilir ve bir komünite oluşturabiliriz. Böyle bir grubun marka sadakatini ciddi anlamda artıracağına inanıyorum. Fikirlerinizi merak ediyorum.",2025-10-31 23:26:27
Sosyal Medya,Haftalık Soru-Cevap etkinliği,"Selamlar, takipçilerimizle etkileşimi artırmak için her Cuma Instagram hikayeler üzerinden bir Soru-Cevap etkinliği yapalım diyorum. Markamızla veya sektörümüzle ilgili merak ettikleri soruları yanıtlayabiliriz. Bu, şeffaflığımızı ve samimiyetimizi gösterecektir. İlk etkinliği bu hafta başlatabiliriz.",2025-10-31 23:26:27
Sosyal Medya,Influencer iş birliği sonuçları,"Merhaba, geçen hafta iş birliği yaptığımız influencer'ın paylaşımlarına dair sonuç raporunu hazırladım. Paylaşımlar sayesinde profilimize 2000'den fazla yeni takipçi geldi ve web sitesi trafiğimizde %15'lik bir artış oldu. Genel olarak başarılı bir iş birliği olduğunu söyleyebiliriz. Raporu ekte bulabilirsiniz.",2025-10-31 23:26:27
Sosyal Medya,Pinterest panolarımızı güncelleyelim,"Arkadaşlar, Pinterest hesabımızı bir süredir ihmal ettik. Özellikle yeni sezon ürünlerimizi ve ilham veren görselleri içeren yeni panolar oluşturmalıyız. Pinterest, web sitemize trafik çekmek için önemli bir kaynak. Bu hafta bu konuya odaklanmak için zaman ayırabilir miyiz?",2025-10-31 23:26:27
Sosyal Medya,Önemli duyuru için gönderi zamanlaması,"Merhaba, yarın sabah saat 10:00'da CEO'muzun yapacağı önemli bir açıklama var. Bu açıklamayı tüm sosyal medya hesaplarımızdan eş zamanlı olarak duyurmamız gerekiyor. Gönderi metinlerini ve görsellerini hazırladım, onayınızla birlikte yarın sabah için zamanlayacağım. Bilginize.",2025-10-31 23:26:27
Sosyal Medya,Sosyal Medya Çekiliş Kuralları Hk.,"Merhaba, planladığımız büyük çekiliş için katılım koşullarını ve yasal metinleri hazırlaması adına hukuk departmanına bir e-posta gönderdim. Onlardan gelecek onayı beklemeden çekilişi başlatmamamız gerekiyor. Süreçle ilgili sizi de bilgilendirmek istedim. Onay gelir gelmez duyuruyu yapacağız.",2025-10-31 23:26:27
Sosyal Medya,Canlı yayın konuğu önerisi,"Selam, gelecek haftaki Instagram canlı yayınımız için sektörden tanınan bir uzmanı konuk almayı öneriyorum. Bu hem yayınımıza olan ilgiyi artırır hem de takipçilerimize değerli bilgiler sunmamızı sağlar. Aklımdaki birkaç ismi ve iletişim bilgilerini sizinle paylaşıyorum. Ne dersiniz?",2025-10-31 23:26:27
Sosyal Medya,Web sitesi blog yazılarının sosyal medyada paylaşımı,"Merhaba, web sitemizde yayınlanan son blog yazısının sosyal medya paylaşımları için görselleri ve farklı platformlara uygun metinleri hazırladım. İçeriklerin linklerini ve taslakları ekte bulabilirsiniz. Bu paylaşımlarla blog yazısının okunma oranını artırmayı hedefliyoruz.",2025-10-31 23:26:27
Sosyal Medya,Sosyal medya için stok fotoğraf ihtiyacı,"Selam, içerik takvimimizde yer alan bazı konular için stok fotoğraf ihtiyacımız bulunuyor. Konseptlerimizi ve aradığımız görsellerin tarzını anlatan kısa bir brief hazırladım. Bütçemiz dahilinde uygun platformlardan fotoğraf satın alımı için onayınızı rica ediyorum.",2025-10-31 23:26:27
Sosyal Medya,Instagram'da 'Mavi Tik' başvurusu,"Merhaba ekip, markamızın bilinirliği ve güvenilirliği için Instagram'da doğrulanmış hesap (mavi tik) başvurusunda bulunmanın zamanı geldiğini düşünüyorum. Gerekli belgeleri ve medya yansımalarını toparlamaya başladım. Başvuru süreciyle ilgili bir itirazınız veya eklemek istediğiniz bir şey var mı?",2025-10-31 23:26:27
Sosyal Medya,Bayram tebrik mesajı ve görseli,"Selamlar, yaklaşan bayram için sosyal medya hesaplarımızda paylaşacağımız tebrik mesajını ve görselini hazırladım. Samimi ve içten bir dil kullanmaya özen gösterdim. Onayınızla birlikte bayramın ilk günü sabahı için gönderiyi zamanlamak istiyorum. İyi çalışmalar.",2025-10-31 23:26:27
Sosyal Medya,Reklam kampanyası A/B testi sonuçları,"Merhaba, geçen hafta başlattığımız reklam kampanyasındaki A/B testinin ilk sonuçları geldi. Görsel B'nin, Görsel A'ya göre %25 daha fazla tıklama aldığını gördük. Bu nedenle bütçenin tamamını Görsel B'ye yönlendirmeyi planlıyorum. Raporun özetini ekte bulabilirsiniz.",2025-10-31 23:26:27
Sosyal Medya,Sosyal medya trendleri sunumu,"Herkese merhaba, bu Cuma günü tüm pazarlama ekibine yönelik kısa bir sosyal medya trendleri sunumu yapacağım. Sunumda yeni platformlar, yükselen içerik formatları ve markamızın bu trendleri nasıl kullanabileceği üzerine konuşacağız. Katılımınızı bekliyorum, şimdiden teşekkürler.",2025-10-31 23:26:27
Sosyal Medya,"DM kutusu çok yoğun, destek lazım","Arkadaşlar, son başlattığımız kampanya nedeniyle Instagram DM kutumuza çok fazla mesaj geliyor. Tek başıma hepsine zamanında yetişmekte zorlanıyorum. Müşteri memnuniyeti için mesajları hızlıca yanıtlamamız önemli. Gün içinde birkaç saatliğine bana destek olabilecek biri var mı?",2025-10-31 23:26:27
Sosyal Medya,İş birliği yapmak istemediğimiz marka,"Merhaba, bir influencer bize rakip firmayla da çalıştığını belirterek iş birliği teklif etti. Marka imajımız ve özel anlaşmalarımız gereği bu teklifi reddetmemiz gerektiğini düşünüyorum. Kendisine nazik bir dille olumsuz dönüş yapmak için bir metin hazırladım. Onaylarsanız kendisine iletiyorum.",2025-10-31 23:26:27
Sosyal Medya,Video içerikler için altyazı onayı,"Selam, hazırladığımız yeni video içeriklerin altyazılarını tamamladım. Videoların sessiz izlendiğinde de anlaşılır olması erişim için çok önemli. Altyazı metinlerinde bir hata olup olmadığını kontrol edip geri dönüş yapabilir misiniz? Sonrasında videoları yayına alacağım.",2025-10-31 23:26:27
Sosyal Medya,Anket ve quiz içerik önerisi,"Merhaba, takipçilerle etkileşimi artırmak ve onları daha iyi tanımak için Instagram hikayelerinde düzenli olarak anketler ve quizler yapabiliriz. Bu hem eğlenceli bir içerik sunar hem de bize değerli veriler sağlar. Gelecek hafta için birkaç tane hazırladım, ne dersiniz?",2025-10-31 23:26:27
Sosyal Medya,Yıl sonu sosyal medya değerlendirme toplantısı,"Merhaba ekip, yıl sonu yaklaşırken genel bir sosyal medya değerlendirme toplantısı düzenlemek istiyorum. Bu yılki başarılarımızı, başarısızlıklarımızı ve öğrendiklerimizi masaya yatıralım. Bu toplantı, gelecek yılın stratejisini belirlememiz için harika bir temel oluşturacaktır. Herkesin uygun olduğu bir zaman belirleyebiliriz.",2025-10-31 23:26:27
Fatura,Mayıs Ayı İnternet Faturanız Hakkında,"Merhaba, Mayıs ayı internet hizmetinize ait faturanız oluşturulmuştur. Fatura detaylarını ve son ödeme tarihini ekteki dosyada bulabilirsiniz. Otomatik ödeme talimatınız yoksa, son tarihi kaçırmamanızı önemle rica ederiz. Anlayışınız için teşekkürler.",2025-10-31 23:27:24
Fatura,Danışmanlık Hizmeti Faturası,"Selamlar, geçtiğimiz ay verdiğimiz sosyal medya danışmanlığı hizmetine ait faturayı ekte gönderiyorum. Ödemeyi belirttiğimiz banka hesabına yapabilirsiniz. Herhangi bir sorun olursa lütfen bana bildirin. İyi çalışmalar dilerim.",2025-10-31 23:27:24
Fatura,Siparişinizin E-Faturası,"Değerli müşterimiz, 102938 numaralı siparişinize ait e-faturanız düzenlenmiştir. Faturanıza ekteki linkten ulaşabilir veya PDF olarak indirebilirsiniz. Bizi tercih ettiğiniz için teşekkür eder, yine bekleriz. Keyifli günler dileriz.",2025-10-31 23:27:24
Fatura,Gecikmiş Fatura Hatırlatması,"Sayın yetkili, son ödeme tarihi geçen 1745 numaralı faturanızın ödemesinin henüz yapılmadığını fark ettik. Olası bir aksaklık yaşanmış olabileceğini düşünüyoruz. Faturanın bir kopyasını tekrar ekte iletiyoruz. Ödeme konusunda bilgi vermenizi rica ederiz.",2025-10-31 23:27:24
Fatura,Fatura Düzeltme Talebi,"Merhaba, tarafımıza gönderdiğiniz son faturada KDV oranının yanlış hesaplandığını düşünüyoruz. Lütfen faturayı kontrol edip düzeltilmiş halini bize tekrar iletebilir misiniz? Gerekli incelemeyi yapıp dönüş yapmanızı bekliyoruz. Teşekkürler.",2025-10-31 23:27:24
Fatura,Aylık Elektrik Faturanız Hazır,"Sayın abonemiz, 2024 Haziran dönemi elektrik tüketiminize ait faturanız oluşturulmuştur. Faturanızın detaylarını ve ödeme noktalarını inceleyebilirsiniz. Enerji tasarrufu yaparak hem bütçenize hem de doğaya katkıda bulunabileceğinizi unutmayın. İyi günler dileriz.",2025-10-31 23:27:24
Fatura,Proje Bedeli Faturası - No: 582,"Merhaba Ahmet Bey, web sitesi yenileme projemizin tamamlanmasının ardından proje bedeline ilişkin faturamızı hazırladık. Ekte bulabilirsiniz. Ödemenizi aldıktan sonra projenin tam sürümünü yayına alacağız. Desteğiniz için teşekkürler.",2025-10-31 23:27:24
Fatura,Faturamı Kaybettim,"İyi günler, geçen hafta yaptığım alışverişe ait faturayı sanırım kaybettim. Muhasebe departmanına iletmem gerekiyor. Tarih ve saat bilgilerini verebilirim, faturanın bir kopyasını bana e-posta olarak gönderebilir misiniz? Yardımlarınız için şimdiden teşekkür ederim.",2025-10-31 23:27:24
Fatura,Otomatik Ödeme Bilgilendirmesi ve Fatura,"Değerli müşterimiz, bu ayki cep telefonu faturanız, kayıtlı kredi kartınızdan otomatik olarak tahsil edilmiştir. İşleme ait fatura detaylarına ekteki belgeden ulaşabilirsiniz. Herhangi bir sorun olduğunu düşünüyorsanız müşteri hizmetlerimizle iletişime geçebilirsiniz. Bizi tercih ettiğiniz için teşekkürler.",2025-10-31 23:27:24
Fatura,Kira Faturası Hakkında,"Merhaba, Temmuz ayı kira bedeline ait faturanızı ekte iletiyorum. Ödemeyi her zamanki gibi ayın ilk beş iş günü içinde yapmanızı rica ederim. Gecikme olmaması adına hatırlatmak istedim. İyi günler.",2025-10-31 23:27:24
Fatura,Ön Fatura (Proforma) Gönderimi,"Sayın ilgili, talep ettiğiniz ürünler ve hizmetler için hazırlanan proforma faturamız ektedir. Lütfen detayları kontrol edip onay vermenizi rica ederiz. Onayınızın ardından resmi faturanız düzenlenerek sevkiyat süreci başlatılacaktır. Saygılarımızla.",2025-10-31 23:27:24
Fatura,Faturadaki Adres Bilgisi,"Merhaba, az önce gönderdiğiniz faturadaki şirket adresimizin eski olduğunu fark ettim. Güncel adres ve vergi bilgilerimizi bu e-postaya ekliyorum. Faturayı bu yeni bilgilere göre düzenleyip tekrar göndermeniz mümkün mü? Teşekkürler.",2025-10-31 23:27:24
Fatura,Doğal Gaz Faturanız,"Sayın abonemiz, son okuma tarihli doğal gaz tüketim faturanız oluşturulmuştur. Fatura tutarını ve son ödeme tarihini görüntüleyebilirsiniz. Soğuk havalarda tasarruf için kombi bakımınızı ihmal etmeyin. Güvenli ve sıcak günler dileriz.",2025-10-31 23:27:24
Fatura,Yaptığınız Ödeme ve Fatura Bilgisi,"Merhaba, 671 numaralı faturaya istinaden yaptığınız ödeme hesabımıza ulaşmıştır. Teşekkür ederiz. Ödemenize ait dekontu ve kapalı faturayı ekte bulabilirsiniz. Gelecek projelerde tekrar görüşmek dileğiyle.",2025-10-31 23:27:24
Fatura,Catering Hizmeti Faturamız,"İyi günler, şirket etkinliğiniz için sağladığımız catering hizmetinin faturası ektedir. Umarız hizmetimizden memnun kalmışsınızdır. Fatura ile ilgili bir sorunuz olursa çekinmeden arayabilirsiniz. Tekrar çalışmak dileğiyle.",2025-10-31 23:27:24
Fatura,Yıllık Üyelik Yenileme Faturası,"Değerli üyemiz, yıllık aboneliğinizin yenilenme tarihi yaklaşmaktadır. Yeni döneme ait üyelik faturanız ekte sunulmuştur. Hizmetlerimizden kesintisiz yararlanmaya devam etmek için ödemenizi zamanında yapmanızı rica ederiz. İyi eğlenceler!",2025-10-31 23:27:24
Fatura,Faturadaki bir kalemi anlamadım,"Merhaba, son gönderdiğiniz telefon faturasını inceliyordum. 'Diğer Ücretler' başlığı altındaki 75 TL'lik kalemin ne olduğunu tam olarak anlayamadım. Bu konuda biraz detay verebilir misiniz? Geri dönüşünüzü bekliyorum.",2025-10-31 23:27:24
Fatura,Su Faturası Bilgilendirmesi,"Sayın abonemiz, son döneme ait su tüketim faturanız hazırlanmıştır. Faturanızı inceleyerek su kullanım alışkanlıklarınızı gözden geçirebilirsiniz. Gelecek nesiller için suyu israf etmemeye özen gösterdiğiniz için teşekkür ederiz. Sağlıklı günler.",2025-10-31 23:27:24
Fatura,Tercüme Hizmeti Faturası,"Selamlar, talep ettiğiniz teknik doküman çevirisi tamamlanmış ve tarafınıza iletilmiştir. Bu hizmetimize ait KDV dahil faturamızı ekte bulabilirsiniz. Ödemenizi bekliyoruz. Teşekkürler.",2025-10-31 23:27:24
Fatura,Okul Servisi Ödemesi ve Faturası,"Sayın velimiz, çocuğunuzun bu ayki okul servisi ücretine ait faturası düzenlenmiştir. Lütfen ödemeyi en geç belirtilen son tarihe kadar yapınız. Ödemelerdeki gecikmelerin hizmette aksamalara yol açabileceğini hatırlatmak isteriz. Anlayışınız için teşekkürler.",2025-10-31 23:27:24
Fatura,Vade Uzatma Talebi,"Merhaba, göndermiş olduğunuz faturayı aldık, teşekkürler. Ancak bu ay beklenmedik bazı harcamalarımız oldu. Faturanın vadesini 10 gün kadar uzatmamız mümkün olabilir mi? Bu konuda yardımcı olursanız çok seviniriz.",2025-10-31 23:27:24
Fatura,Faturanın Muhasebeye İletilmesi,"Selam Can, az önce tedarikçiden gelen faturayı sana yönlendiriyorum. Lütfen kontrol edip muhasebeye iletebilir misin? Ödemesi ay sonuna kadar yapılmalıymış. Şimdiden teşekkürler.",2025-10-31 23:27:24
Fatura,İade Faturası Hakkında,"Sayın Yetkili, firmanızdan aldığımız ürünlerden bir kısmını iade etmiştik. Bu işleme istinaden düzenlediğimiz iade faturası ektedir. Lütfen kontrol edip muhasebe kayıtlarınıza işleminizi rica ederiz. İyi çalışmalar.",2025-10-31 23:27:24
Fatura,Eğitim Faturası,"Değerli katılımcımız, 'Etkili İletişim Teknikleri' eğitimimize katılımınız için teşekkür ederiz. Eğitime ait KDV dahil katılım faturanız ektedir. Umarız eğitimimiz sizin için verimli geçmiştir. Başka eğitimlerde görüşmek üzere.",2025-10-31 23:27:24
